City,State,2009,2010,2011,2012,2013,2014,2015,2016,2017
Shelton, WA,144218522.9,148510393.8,146306778.7,146502257.7,145385619.9,147859862.5,147001221.2,143350208.9,139257699.8
Shenandoah, IA,51207567.57,48750750.68,46372705.64,45120948.19,45096036.97,44492112.78,43902502.09,43134102.27,41640972.03
Shenandoah--Mahanoy City--Frackville, PA,194076785.6,206718624.2,219819474.1,241232609.5,258067861.4,265670997.8,259753301.4,243067998.8,210385718
Shepherdstown, WV,31046257.6,31144916.17,30357969.43,30478511.04,28946404.9,29053804.96,27296863.06,25394774.16,21454932.28
Sheridan, AR,17953708.49,18673598.77,16106511.99,13395235.68,12166008.32,11439278.26,10889167.45,10514817.91,10353084.62
Sheridan, IN,21082220.07,21908165.95,23245508.7,23194495.45,23287257.39,23288778.69,22893676.82,22131366.17,20846272.76
Sheridan, OR,151167437.9,153506555.4,151451690.5,148719524.5,143425596.5,140422505.9,134834245.2,129959837.4,113276349.8
Sheridan, WY,159955538.4,172518199.5,178157640.2,183797704.1,193114118.5,185281892.2,182061454.3,179410046.8,172364428.6
Sherman, TX,618093377.3,590288020.2,556473469.7,571075961.5,590077151.2,617112509.3,638620800.1,679992707.9,731013670.3
Shippensburg, PA,189875782.4,195177499.4,201213905.6,210520876.3,213286933,207332116.7,193413741,179102116.3,164697835.5
Shiprock, NM,28977510.82,29898249.74,30624202.3,31687727.93,31982934.09,32016695.03,31681166.68,32245567.16,31403533.86
Shorewood Forest, IN,29563384.47,28294380.99,27235766.59,26719723.86,27096309.57,27936767.34,28838442.37,29460420.59,29741030.18
Show Low, AZ,36288523.62,32245383.84,29338329.41,30679349.16,32478910.76,33577738,34348485.1,34597672.28,33980595.35
Shreveport, LA,2039102496,2027982465,1965622093,1857184679,1851805141,1809178046,1830743264,1899115858,1996209053
Sibley, IA,12153225.21,13926614.65,13836410.38,13043788.97,12382825.33,12049975.36,11690366.22,11374125.73,10918928.78
Sidney, MT,13162966.57,14726616.45,16729614.55,18253621.07,20098141.24,22137540.85,28164010.01,33618165.44,36546702.35
Sidney, NE,75066566.03,77311817.12,78659622.23,80921796.1,82843128.19,81656955.61,78515480.64,75480010.44,67802332.42
Sidney, NY,126849131.8,140759311.6,151995769,157284396.2,158236320.6,151263311.6,139204552.9,124885668,100880033
Sidney, OH,148305740.2,153939736.9,155952601.4,160837484.6,163428014.8,174513696.7,181026932.3,193556243.2,200431968.1
Sierra View--Indian Mountain Lake, PA,172189234.8,183983251.6,196980253.9,208787388.7,214664635.2,215065196.9,205098128.3,189406627.1,165503819
Sierra Vista, AZ,52327572.57,48079964.93,43628240.68,44000515.89,44925855.5,45622173.72,46003036.73,46087991.88,45307886.78
Sikeston, MO,121929292.5,130992523.3,137274016.3,137586324.6,139181850.9,136805457.7,131384510.4,121502546.8,104711043
Siler City, NC,36609358.08,40894855.6,44746382.59,46576349.48,49258330.78,51363343.49,52188880.93,51045697.88,46333748.35
Siloam Springs, AR,103220315.9,106757378.4,105168780.8,107030269.7,112355801.1,116283179,119153200.5,121024419.8,120813667
Silsbee, TX,120711532.1,125195072.4,128750754.1,134046194.6,136549767.9,136478813,131285582.2,125245719.7,113134696.9
Silt, CO,9247687.538,9374762.587,9269284.436,9273545.337,9202361.072,8790782.826,8042262.834,7134929.4,5753702.528
Silver City, NM,37735523.07,39496049.58,41558412.8,39915566.57,36606830.61,32617078.42,28015741.9,24668108.83,21388167.3
Silver Creek, NY,31318079.7,32963408.81,33325022.03,33264871.9,33109105.63,32321647.15,31183475.14,30237650.09,27274730.9
Silver Lakes, CA,38156935.21,37223952.99,37494855.37,39915507.83,41017271.59,39909068.24,34420735.42,26270262.22,17440437.66
Silverthorne--Frisco, CO,189947266.6,178572729.6,162493016.3,155364661.4,149886846.9,142059851.4,130831292.5,118255881.5,98596737.99
Silverton, OR,39900690.2,41339035.19,41085144.05,42909927.49,44718005.64,47349702.55,49479996.84,51763277.97,48931819.8
Simi Valley, CA,618161324.2,604341563.4,605326829.3,596190834.4,592725045.4,640631846.7,685128104.7,745081929.6,784755064.2
Sinton, TX,183993506.3,183785245.1,185486829.9,184844404.1,181031461.8,173180614.5,156155397.5,136021716.4,109535474.6
Sioux Center, IA,7683798.295,8139616.016,8345012.46,8692425.06,9376796.8,9896703.906,10214647.83,10226864.2,9820744.865
Sioux City, IA,653639278.7,712132615.9,704973158.9,665933888.2,633565127.4,622007554.6,626580558.4,668004856.6,728060256.9
Sioux Falls, SD,737303343.7,782824970.2,777873178.4,779892337.2,764047060.8,780104432,807661316.2,900733594.6,1014728755
Sissonville, WV,81124956.1,78235795.47,73500358.52,71939682.37,67498338.54,71215682.02,72426292.04,78973407.37,81379601.9
Sitka, AK,0,0,0,0,0,0,0,0,0
Skaneateles, NY,46879490.58,48682335.41,47563835.07,46029002.06,44363257.07,42230104.92,39708012.37,37282613.59,32085506.4
Skiatook, OK,30628553.82,29248496.09,27345488.34,26882510.66,26131532.31,26899746.44,27177988.07,27554269.41,25623532.77
Skowhegan, ME,17635238.67,17528677.19,17013272.87,17575317.08,18842187.49,19174610.96,19814752.83,19756192.06,18155952.53
Slaton, TX,28070526.72,28016516.59,27639033.83,27484434.56,27473173.08,28400631.58,28817206.35,29439556.08,29153469.7
Sleepy Eye, MN,15626095.12,15831799.21,15721811.95,16446260.49,17083327.86,17304579.28,17270905.97,17183029.83,16019749.89
Slidell, LA,667487275.7,720934212.1,749964780.5,748058995,776325448.4,777487355.2,798046068.3,837166980.5,895256394.3
Slippery Rock, PA,30115413.6,30815408.97,29875449.38,29317043.88,28425927.53,28106275.21,27234213.1,26189794.75,24122956.3
Smithfield, NC,287174850.2,314852093,346949519.7,363518264.3,391121588,412035379.1,419722789.5,412187139.9,373825971
Smithfield, VA,40879235.74,33886780.59,32072754.65,32936681.98,34643278.83,35713742.72,37199660.58,38801438.85,39274583.8
Smithton, IL,29950957.12,30428591.03,29921431.28,29960679,29966003.45,28091005.88,25827472.03,22822766.23,19469116.78
Smithville, TN,27244198.93,28245096.31,24388793.64,19433963.28,16548599.41,14785150.66,13467181.9,12386301.26,11177842.01
Smithville, TX,137824294.9,146162532.1,168735552.8,192611387.7,202812890,187715203.2,157833171.4,127188201.5,93201938.82
Smithville North, MO,11595459.65,12432621.13,12384569.17,11756248.87,11348894.84,11017400.71,10658104.99,10140601.54,9143211.391
Sneads Ferry, NC,5703483.579,4478001.445,3672178.069,3664646.45,3840174.745,4162808.352,4894450.571,6231043.672,8589001.095
Snoqualmie, WA,456040587.1,456863206,456035149.4,470183608,474516798.7,486513246.7,487993719.3,485265448.1,479489754
Snowflake, AZ,28791246.28,26814709.62,25218311.33,25519716.3,25797651.74,25629443.68,25103698.92,24380711.34,23127914.11
Snyder, TX,118447386.9,119655503.4,122300307.7,131896005.5,140802465.1,145307467.3,141318079.1,131240446.5,112848323.3
Social Circle, GA,87524347.99,77536454.82,72734307.32,74124346.07,80544258.87,83172602.38,84557315.39,80657241.66,73299522.9
Socorro, NM,29777996.7,28862754.73,30295232.52,33042267.03,35107602.23,35909308.46,35935447.55,36269626.75,34553521.09
Soda Springs, ID,18269808.62,19543858.25,18769083.54,16960867.21,16351250.92,16296110.19,16104704.6,15635545.94,14900914.34
Sodus, NY,26791591.41,26374309.45,25771194.35,25403084.57,24616468.69,22573125.03,20241758.83,18043847.52,14721088.31
Soldotna, AK,0,0,0,0,0,0,0,0,0
Soledad, CA,155605815.6,156441127.1,166263494.3,174098908.2,176803558,178663093,170515135.2,158204325.2,136166668.4
Solvang--Buellton--Santa Ynez, CA,235065184.9,239025456.2,255049353.1,259385210.6,253242106.2,246178079.9,223420080,194474068.3,155365264
Somerset, KY,254001353.2,249771056.4,241712733,237982732.3,244071614.7,245187701.5,246006098.6,240377643.6,229373561.9
Somerset, MI,35035369.32,34828471.81,34634553.36,35868577.33,37265207.21,36960661.12,35923562.49,34195973.18,31300512.22
Somerset, PA,157497042.9,166923798.3,180618852.1,188257618.9,188325502.2,182749154.5,168648377.6,150113094.4,124588715.4
Somerset, WI,41836104.79,46805539.59,48617749,48406037.19,46672353.03,45821050.16,44048410.26,42957164.41,39771353.95
Somerton, AZ,59417819.91,62850549.6,66896542.72,71092993.99,73294532.32,73168648.75,71038000.17,68390800.43,63820058.42
Sonoma, CA,108210815.5,106107545.2,109874244.1,111356142.7,108607342.9,104833217.4,94832283.45,82336134.51,64953503.77
Sonora, TX,159024206.2,159244634.1,156865706.1,164496240.8,176037758,185930859,185015875.2,174035334.8,149393606
Sonora--Jamestown--Phoenix Lake, CA,77969688.92,78959654.72,84129937.42,85594679.56,85242073.88,87106412.7,84374356,78920091.88,68242870.39
Soperton, GA,58136125.58,62360947.07,53573546.98,41847544.13,37619104.9,35157976.94,32979656.18,30042240.97,26542545.48
South Bend, IN,1499216572,1480321846,1463512726,1438282411,1446581608,1456849198,1473016393,1501609618,1534095142
South Boston, VA,75773149.29,77007028.95,75010927.63,77896431.72,80175645.78,80640128.5,79352823.59,75542233.36,68000241.41
South Deerfield, MA,66709040.3,75155488.89,79688559.63,83701020.02,87962543.7,86484132.79,84322930.06,78778646.75,66793768.9
South Fallsburg, NY,85186947.52,82119130.12,82831416.84,84891830.55,87357137.73,87170019.99,87710462.58,91898111.01,93399195.27
South Haven, MI,105415699.4,135174253,158769736.3,167968513.1,170990465.4,176579590.1,181070043.7,189400269.1,198327295.3
South Hill, VA,130085194.4,129799959.1,127961821.8,128641621.7,127929363.9,123362889.2,115308905.3,103334759.4,85823617.55
South Lake Tahoe, CA,57985653.37,59688316.55,66606257.81,74951096.38,80371747.7,81112002.92,74062150.26,62125782.01,45961314.47
South Lyon--Howell, MI,899580715.8,1014733820,1097615261,1139134492,1168355472,1192928420,1224519895,1294560423,1375978172
South Paris, ME,13285607.55,12912486.92,12673608.35,13478337.12,14811902.82,15025807.54,15239730.6,14649152.92,12846722.48
South Pittsburg, TN,149509124.9,151075814.1,129185520.3,109489725.1,103391611.8,96384646.01,91614357.45,85541040.61,79287650.06
South Vacherie, LA,5903611.029,6612715.738,6758593.265,6166131.694,5625687.369,4824182.899,4072984.947,3353595.418,2649193.837
Southold, NY,53969759.51,52766748.63,52030207.47,52007412.73,51984591.05,50600927.88,48701688.51,46713893.25,41031216.31
Sparta, GA,36694877.21,38353220.44,34657286.37,28002757.86,25366686.66,25128420.24,25408289.38,25222536.07,24916397.35
Sparta, IL,40564385.96,48985879.51,56490229.28,60347499.18,62156315.87,61628957.24,59029852.47,53781607.87,46421958.04
Sparta, MI,15626595.72,15333904.56,14541660.78,14180893.41,13878718.01,13183666.13,12362257.27,11490669.82,10371266.97
Sparta, TN,57923988,55199737.84,51504822.52,45071548.98,40114444.87,35269325.56,31038193.44,27283168.55,23357758.2
Sparta, WI,126090601.7,132886415,133685080.9,137327998.3,137722094.3,137583899,134067550.9,131170216.1,121129952.7
Spartanburg, SC,1490142143,1538012827,1546908051,1517423406,1573136679,1568337777,1667466208,1835581626,2088765195
Spearfish, SD,146471201,151241858.7,147577918.2,149126927,147188719,150168861.3,154486326.6,168876061.9,183974807.7
Spearman, TX,11657310.1,11963704.59,11507880.79,11499786.38,12070853.4,13042799.33,13338789.68,12905096.7,11408806.48
Spencer, IA,93347041.47,103554926.6,105657282.7,97137335.59,88196356.7,80249095.51,73396479.8,69101340.88,65078057.41
Spencer, WV,19541876.53,19682822.8,17847549.78,16698462.77,15245663.02,15592934.08,14924174.28,14534893.1,12601823.25
Spirit Lake, IA,55456558.16,43863069.96,39206321.71,40379520.96,43483499.81,43027372.86,42212519.98,40956001.74,39019415.17
Spokane, WA,1526926955,1568593098,1571571451,1586107928,1561736868,1587117704,1600074596,1634105709,1681397636
Spooner, WI,94424907.59,95639924.73,92990899.68,94922198.13,95087363.08,93225855.05,87733020.47,81180801.85,69073471.29
Spout Springs, NC,58692667.69,63942670.55,67803945.38,70947301.55,75575317.14,77690186.14,78249865.62,76131907.18,68560967.51
Spring Creek North, NV,2870366.156,3335879.306,4086876.833,3212186.113,2356792.295,1593564.611,1163117.73,949261.8958,840951.0332
Spring Creek South, NV,12371193.6,13230478.52,14055498.79,12675116.41,11755510.22,10275666.74,9719997.177,9550467.893,9277909.769
Spring Hill, FL,548163014.6,578180155.4,567675199.5,549669426.9,527164147.2,524423495.8,514798570.1,515430726.3,525996343.2
Spring Hill, KS,49967186.01,50373782.17,47902374.79,46475822.54,46036046.62,45266847.92,44346701.69,44042877.17,40651006
Spring Hill, TN,310467393.2,329010118.7,334854422.6,339832103.3,352457327,359823122.3,373109105.4,395964376.9,427567439.9
Springfield, GA,60749867.63,67045266.58,65290094.78,55188229.74,46596250.63,39892073.54,34515263.71,30298093,26858528.98
Springfield, IL,910686980.7,838367995.3,767478383.2,774552100.1,807472337.8,828471434.6,876498972.9,941912581.1,1040145253
Springfield, MA,2800405129,2828370469,2804361840,2802194935,2858532588,2803129493,2804478917,2821011730,2675083363
Springfield, MO,1401143495,1440433924,1429091265,1404420700,1423134241,1447276547,1491801536,1551050800,1574354218
Springfield, OH,512337852,539936733.1,540726074.3,529420854,507809229.1,522571477.8,523091429.5,546430518.1,562985824.1
Springfield, TN,122174256.2,136682076,143336286,148576036.4,156931831.1,164745523,177253188.3,197945191,228821325.9
Springfield, VT,52315984.74,51903187.53,50047232.23,47338195.37,45050037.25,41648106.77,39317180.76,37471335.06,31953469.82
Springhill, LA,24820072.04,25294700.43,25044227.49,24926718.05,25855927.4,25183102.78,24352263.72,22667185.63,20182324.43
Springs, NY,72062854.33,69181065.31,67699016.81,67816907,68061037.44,66358132.74,63918623.55,61146579.62,53452915.64
Springtown, TX,24742649.99,25497126.93,26156171.02,27287042.17,28289275.33,29116179.61,28643127.37,27357888.45,24269313.8
Springville, AL,113114554.1,113598427.1,108662004.3,105186096.1,109876798.3,105304219.8,104767421.7,101531150.6,98210672.06
Springville, NY,35091776.03,35692683.79,34387659.58,32581484.84,30705580.64,28568687.7,26454021.95,24823445.52,21725534.27
Spruce Pine, NC,97813565.1,91317646.3,49658638.13,35319749.56,32247593.54,31688804.79,31181577.4,30555700.84,30318497.88
St. Albans, VT,30424510.85,30347471.17,30364618.97,30880663.5,32911492.42,35016686,40846580.88,51957708.58,64847372.18
St. Anthony, ID,46728388.48,47393867.84,46015779.33,46380106.78,47081503.97,48343060.34,49390307.92,49711759.76,49200709.75
St. Augustine, FL,570405461.6,612255795.7,667201606.8,726485266.1,771030137.7,804384888.3,798198741.2,762654218.5,688443805.8
St. Charles, MN,29266576.15,29681758.4,29850004.93,30560230.94,31000161.65,31017743.98,30621072.88,30317630.06,28321993.16
St. Clair, MO,99131257.94,103988263.7,108443167.3,109272197,111948131.1,113295080.3,113521142.3,111261165.2,103144604.4
St. Cloud, MN,440573599.4,458986823.7,449920462.3,453970806.6,457688416,459380728.1,455749439.6,458544788.4,443060626.7
St. Francis, MN,27510264.74,26687421.94,24532575.59,23035710.88,21878254.56,21587607.01,21651729.4,22522823.35,22859295.11
St. George, UT,353143743.1,413447251.8,459498176,477945580.8,488668499,500895400.9,513379802,546897039.6,569316025.4
St. Helena, CA,46245288.11,46540431.07,49707394.56,51195900.09,49026488.23,43552514.92,35394502.58,27152880.54,18478893.27
St. Helens, OR,56565465.58,55267437.76,53823757.76,55346371.88,56894587.66,59004716.15,60296631.48,61661663.13,56937558.1
St. Ignace, MI,76761715.37,79766944.68,68726498.77,58096060.86,53912303.85,50822167.98,47332300.65,43256355.75,37928108.19
St. James, MN,38283612.98,39885611.13,41532539.3,44151517.06,45866405,45613761.36,43774352.77,41057380.85,35449328.12
St. James, MO,51327025.39,53818365.73,54810699.92,55242218.51,56891822.15,57710598.8,58624266.69,59329995.03,58025681.79
St. James, NC,14311602.82,17081626.28,19301995.87,20250133.15,21543682.31,22385824.52,22184272.28,20692642.49,17353321.73
St. Johns, AZ,27838898.4,27859602.06,27095249.39,27471017.68,27473874.91,26938612.92,25749431.64,24215869.05,22052843.84
St. Johns, MI,68924222.84,75452945.44,80907888.56,81278403.82,79867088.58,75752975.55,70217036.38,64475175.91,57256865.45
St. Johnsbury, VT,64766883.45,64918876.74,64521806.55,65252746.03,66990197.26,66082484.27,66704156.01,68207071.97,63407008.86
St. Joseph, IL,86874476.26,85676327.88,81977064.98,81482129.69,83075428.17,81584072.03,80955932.01,79909907.83,79043659.97
St. Joseph, MO,419476494.1,424798979.3,420578562.8,417006235.6,424399820.1,425472929.5,425851145.2,421185965.1,398704766.5
St. Louis, MO,12865164528,12763801073,12348379504,12009512508,12103302227,12277978628,12782949633,13654829533,15256145480
St. Maries, ID,30128902.22,30698555.54,28954690.57,28377085.12,29105630.75,29975360.39,30422966.77,30024705.12,28892736.24
St. Martinville, LA,34250645.15,35966009.11,36914377.8,38865833.93,42598717.41,43213862.7,43679728.37,42800154.54,40727113.75
St. Marys, KS,5126567.131,5527667.578,5896623.412,6655492.122,7602151.101,8123006.846,8353890.895,8289304.064,7298852.352
St. Marys, OH,57469600.62,61830336.79,66326344.78,70426738.53,71379948.58,73126720.43,69397565.87,63932192.3,53319702.98
St. Marys, PA,40014440.65,41069863.95,41205396.35,41175090.67,40377092.51,39767406.14,38139598.72,36159549.51,32780039.64
St. Marys, WV,25932345.31,25369521.61,24162454.69,24192113.35,23534250.28,24003844.19,22914209.57,21711378.98,18615627.46
St. Marys--Kingsland, GA,60430555.53,56362827.3,53970453.07,57243967.19,62816211.19,62588419.15,60163074.7,53159857.54,43704486.82
St. Pauls, NC,76202819.98,79400559.9,79937671.62,79723419.12,83139932.17,88528008.39,93963168.51,97615729.95,96368639.73
St. Peter, MN,31195590.54,32392265.72,32598707.55,33327661.64,33773941.87,34022849.7,33920698.4,34070548.1,32431154.67
St. Simons, GA,19347561.85,20848819.42,21523474.91,22030732.78,23258192.1,23413171.68,23179839.54,21868776.49,19693299.47
Stafford Springs, CT,92020766.71,94625867.7,94133555.71,92601345.81,90704124.94,85149986.3,77310043.07,69065088.2,56904356.36
Stamford, TX,41375459.32,41233878.17,42140045.43,44891877.97,48102736.58,51532185.01,52139895.19,49700258.2,43584721.41
Stanford, KY,93718775.64,89919114.16,83834302.43,79629267.44,78667902.17,76056177.02,73034278.27,68282587.76,62182035.53
Stanley, WI,38916243.92,42849575.88,44505982.61,46291451.24,46584234.94,46440015.05,44833485.77,43233644.45,39137954.19
